non_poi_variant,removed_non_poi,poi_feature_count,poi_features,features,feature_list,mae,r2,elapsed_seconds
no_evening_peak,is_evening_peak,2,poi_lifestyle_services_count|poi_lifestyle_ratio,15,station_id|weekday|hour|is_holiday|temperature|humidity|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|poi_lifestyle_services_count|poi_lifestyle_ratio,0.12881157148208333,0.508732102724281,6.797865900000033
all_non_poi,,3,poi_business_residential_count|poi_food_beverage_count|poi_food_beverage_ratio,17,station_id|weekday|hour|is_holiday|temperature|humidity|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|is_evening_peak|poi_business_residential_count|poi_food_beverage_count|poi_food_beverage_ratio,0.12888579071989983,0.5087297138362872,4.543326499999239
no_evening_peak,is_evening_peak,1,poi_total_count,14,station_id|weekday|hour|is_holiday|temperature|humidity|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|poi_total_count,0.12876528950853014,0.5087231966139363,5.112283099999331
no_evening_peak,is_evening_peak,1,poi_food_beverage_count,14,station_id|weekday|hour|is_holiday|temperature|humidity|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|poi_food_beverage_count,0.12895825239646555,0.5086477420520811,5.150502899999992
no_evening_peak,is_evening_peak,2,poi_lifestyle_services_count|poi_food_beverage_count,15,station_id|weekday|hour|is_holiday|temperature|humidity|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|poi_lifestyle_services_count|poi_food_beverage_count,0.12885117265186735,0.5085819287259898,7.436654000000999
all_non_poi,,3,poi_total_count|poi_food_beverage_count|poi_food_beverage_ratio,17,station_id|weekday|hour|is_holiday|temperature|humidity|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|is_evening_peak|poi_total_count|poi_food_beverage_count|poi_food_beverage_ratio,0.12892144497881616,0.5085646332096625,4.717252300000837
all_non_poi,,3,poi_lifestyle_ratio|poi_business_residential_ratio|poi_food_beverage_ratio,17,station_id|weekday|hour|is_holiday|temperature|humidity|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|is_evening_peak|poi_lifestyle_ratio|poi_business_residential_ratio|poi_food_beverage_ratio,0.12879700738237942,0.5085237867016867,4.367223900000681
all_non_poi,,1,poi_food_beverage_ratio,15,station_id|weekday|hour|is_holiday|temperature|humidity|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|is_evening_peak|poi_food_beverage_ratio,0.1288670326718005,0.5084694760414967,5.058760400002939
no_evening_peak,is_evening_peak,1,poi_food_beverage_ratio,14,station_id|weekday|hour|is_holiday|temperature|humidity|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|poi_food_beverage_ratio,0.12890855251649005,0.5084568553644593,4.983419899999717
all_non_poi,,3,poi_total_count|poi_lifestyle_services_count|poi_food_beverage_count,17,station_id|weekday|hour|is_holiday|temperature|humidity|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|is_evening_peak|poi_total_count|poi_lifestyle_services_count|poi_food_beverage_count,0.1289308245915485,0.5084085296175782,4.9028395999994245
no_evening_peak,is_evening_peak,2,poi_total_count|poi_food_beverage_ratio,15,station_id|weekday|hour|is_holiday|temperature|humidity|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|poi_total_count|poi_food_beverage_ratio,0.12894360690265946,0.5081832254017684,5.173737199998868
all_non_poi,,2,poi_food_beverage_count|poi_food_beverage_ratio,16,station_id|weekday|hour|is_holiday|temperature|humidity|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|is_evening_peak|poi_food_beverage_count|poi_food_beverage_ratio,0.12892750915174708,0.5081388526325348,4.474781299999449
no_evening_peak,is_evening_peak,1,poi_lifestyle_services_count,14,station_id|weekday|hour|is_holiday|temperature|humidity|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|poi_lifestyle_services_count,0.12894532765802125,0.5081023789719216,4.619191400001
all_non_poi,,3,poi_lifestyle_services_count|poi_food_beverage_count|poi_food_beverage_ratio,17,station_id|weekday|hour|is_holiday|temperature|humidity|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|is_evening_peak|poi_lifestyle_services_count|poi_food_beverage_count|poi_food_beverage_ratio,0.12891022539790922,0.5079968087006954,4.29734660000031
no_evening_peak,is_evening_peak,1,poi_business_residential_ratio,14,station_id|weekday|hour|is_holiday|temperature|humidity|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|poi_business_residential_ratio,0.12887366027734562,0.5077915717246785,4.5369110999999975
all_non_poi,,1,poi_food_beverage_count,15,station_id|weekday|hour|is_holiday|temperature|humidity|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|is_evening_peak|poi_food_beverage_count,0.12894883929919188,0.5077477733575926,4.984015800000634
all_non_poi,,0,,14,station_id|weekday|hour|is_holiday|temperature|humidity|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|is_evening_peak,0.12900569484116614,0.50768517323698,4.391848100000061
no_evening_peak,is_evening_peak,0,,13,station_id|weekday|hour|is_holiday|temperature|humidity|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak,0.12930483043813704,0.5058291732529222,4.59634670000014
