neighbor_scenario,neighbor_feature_count,neighbor_features,features,feature_list,mae,r2,elapsed_seconds
radius_3000m,1,neighbor_avg_peak_occupancy,15,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|poi_lifestyle_services_count|poi_lifestyle_ratio|poi_business_residential_ratio|neighbor_avg_peak_occupancy,0.1280181298768935,0.5133531266051454,4.906496100000368
radius_3000m,3,neighbor_avg_station_occupancy|neighbor_avg_duration|neighbor_avg_same_hour_occupancy,17,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|poi_lifestyle_services_count|poi_lifestyle_ratio|poi_business_residential_ratio|neighbor_avg_station_occupancy|neighbor_avg_duration|neighbor_avg_same_hour_occupancy,0.12788219671153148,0.5133407625121151,4.4692108999988704
radius_3000m,2,neighbor_avg_peak_occupancy|neighbor_avg_same_weekday_hour_occupancy,16,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|poi_lifestyle_services_count|poi_lifestyle_ratio|poi_business_residential_ratio|neighbor_avg_peak_occupancy|neighbor_avg_same_weekday_hour_occupancy,0.12801376344256934,0.5133168614581806,3.8996641999983694
radius_3000m,2,neighbor_avg_duration|neighbor_avg_charge_count,16,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|poi_lifestyle_services_count|poi_lifestyle_ratio|poi_business_residential_ratio|neighbor_avg_duration|neighbor_avg_charge_count,0.1280986566916238,0.5133081019127466,4.265362499998446
radius_3000m,3,neighbor_avg_distance_m|neighbor_avg_station_occupancy|neighbor_max_station_occupancy,17,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|poi_lifestyle_services_count|poi_lifestyle_ratio|poi_business_residential_ratio|neighbor_avg_distance_m|neighbor_avg_station_occupancy|neighbor_max_station_occupancy,0.12796315349381696,0.513291671137041,4.7035522000005585
radius_3000m,2,neighbor_max_station_occupancy|neighbor_avg_peak_occupancy,16,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|poi_lifestyle_services_count|poi_lifestyle_ratio|poi_business_residential_ratio|neighbor_max_station_occupancy|neighbor_avg_peak_occupancy,0.1279589272512957,0.5132495388831688,4.954158500000631
radius_3000m,2,neighbor_count|neighbor_max_station_occupancy,16,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|poi_lifestyle_services_count|poi_lifestyle_ratio|poi_business_residential_ratio|neighbor_count|neighbor_max_station_occupancy,0.12785117086500306,0.5132268923725058,4.93533269999898
radius_3000m,3,neighbor_count|neighbor_avg_charge_count|neighbor_avg_same_hour_occupancy,17,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|poi_lifestyle_services_count|poi_lifestyle_ratio|poi_business_residential_ratio|neighbor_count|neighbor_avg_charge_count|neighbor_avg_same_hour_occupancy,0.12789571789236853,0.5131847265021151,4.825737499999377
radius_3000m,3,neighbor_avg_distance_m|neighbor_avg_duration|neighbor_avg_charge_count,17,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|poi_lifestyle_services_count|poi_lifestyle_ratio|poi_business_residential_ratio|neighbor_avg_distance_m|neighbor_avg_duration|neighbor_avg_charge_count,0.1280780849036895,0.5131783342356979,5.084358899999643
radius_3000m,3,neighbor_count|neighbor_avg_station_occupancy|neighbor_avg_same_hour_occupancy,17,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|poi_lifestyle_services_count|poi_lifestyle_ratio|poi_business_residential_ratio|neighbor_count|neighbor_avg_station_occupancy|neighbor_avg_same_hour_occupancy,0.12795381694147195,0.5131611283543628,5.567426400000841
radius_3000m,2,neighbor_avg_distance_m|neighbor_avg_same_weekday_hour_occupancy,16,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|poi_lifestyle_services_count|poi_lifestyle_ratio|poi_business_residential_ratio|neighbor_avg_distance_m|neighbor_avg_same_weekday_hour_occupancy,0.12794294615899357,0.5131435412449232,4.8927731000003405
radius_3000m,3,neighbor_count|neighbor_avg_distance_m|neighbor_avg_same_hour_occupancy,17,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|poi_lifestyle_services_count|poi_lifestyle_ratio|poi_business_residential_ratio|neighbor_count|neighbor_avg_distance_m|neighbor_avg_same_hour_occupancy,0.12790211749346417,0.5131353757740336,5.000089400000434
radius_3000m,3,neighbor_count|neighbor_max_station_occupancy|neighbor_avg_duration,17,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|poi_lifestyle_services_count|poi_lifestyle_ratio|poi_business_residential_ratio|neighbor_count|neighbor_max_station_occupancy|neighbor_avg_duration,0.12794108464274787,0.5131187322975467,4.9577587000021595
radius_3000m,1,neighbor_avg_same_hour_occupancy,15,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|poi_lifestyle_services_count|poi_lifestyle_ratio|poi_business_residential_ratio|neighbor_avg_same_hour_occupancy,0.12803512957293,0.5130981710034627,5.530091500000708
radius_3000m,3,neighbor_avg_station_occupancy|neighbor_max_station_occupancy|neighbor_avg_peak_occupancy,17,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|poi_lifestyle_services_count|poi_lifestyle_ratio|poi_business_residential_ratio|neighbor_avg_station_occupancy|neighbor_max_station_occupancy|neighbor_avg_peak_occupancy,0.12806628302872664,0.5130883773152533,5.637344499999017
radius_3000m,1,neighbor_max_station_occupancy,15,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|poi_lifestyle_services_count|poi_lifestyle_ratio|poi_business_residential_ratio|neighbor_max_station_occupancy,0.12802422044819403,0.5130821561447275,7.102257499998814
radius_3000m,1,neighbor_avg_distance_m,15,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|poi_lifestyle_services_count|poi_lifestyle_ratio|poi_business_residential_ratio|neighbor_avg_distance_m,0.12798190463482717,0.513059969802568,2.305146499998955
radius_3000m,2,neighbor_avg_charge_count|neighbor_avg_same_weekday_hour_occupancy,16,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|poi_lifestyle_services_count|poi_lifestyle_ratio|poi_business_residential_ratio|neighbor_avg_charge_count|neighbor_avg_same_weekday_hour_occupancy,0.12808573021150946,0.5130523233538222,5.069306999997934
radius_3000m,2,neighbor_avg_duration|neighbor_avg_same_hour_occupancy,16,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|poi_lifestyle_services_count|poi_lifestyle_ratio|poi_business_residential_ratio|neighbor_avg_duration|neighbor_avg_same_hour_occupancy,0.12800674597645856,0.513018678520936,4.936722799997369
radius_3000m,3,neighbor_avg_duration|neighbor_avg_charge_count|neighbor_avg_same_hour_occupancy,17,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|poi_lifestyle_services_count|poi_lifestyle_ratio|poi_business_residential_ratio|neighbor_avg_duration|neighbor_avg_charge_count|neighbor_avg_same_hour_occupancy,0.12800736263036086,0.512995847174788,4.940066400002252
radius_3000m,2,neighbor_avg_duration|neighbor_avg_same_weekday_hour_occupancy,16,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|poi_lifestyle_services_count|poi_lifestyle_ratio|poi_business_residential_ratio|neighbor_avg_duration|neighbor_avg_same_weekday_hour_occupancy,0.12804932801697133,0.512974424811661,4.799448400000983
radius_3000m,3,neighbor_avg_distance_m|neighbor_avg_duration|neighbor_avg_same_weekday_hour_occupancy,17,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|poi_lifestyle_services_count|poi_lifestyle_ratio|poi_business_residential_ratio|neighbor_avg_distance_m|neighbor_avg_duration|neighbor_avg_same_weekday_hour_occupancy,0.12802742738431463,0.5129733219852235,5.724296100001084
radius_3000m,3,neighbor_max_station_occupancy|neighbor_avg_duration|neighbor_avg_charge_count,17,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|poi_lifestyle_services_count|poi_lifestyle_ratio|poi_business_residential_ratio|neighbor_max_station_occupancy|neighbor_avg_duration|neighbor_avg_charge_count,0.1280201372755941,0.5129569956264776,5.458380000000034
radius_3000m,2,neighbor_avg_station_occupancy|neighbor_avg_same_weekday_hour_occupancy,16,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|poi_lifestyle_services_count|poi_lifestyle_ratio|poi_business_residential_ratio|neighbor_avg_station_occupancy|neighbor_avg_same_weekday_hour_occupancy,0.12809688315454826,0.5129327924536735,5.237553899998602
radius_3000m,1,neighbor_avg_charge_count,15,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|poi_lifestyle_services_count|poi_lifestyle_ratio|poi_business_residential_ratio|neighbor_avg_charge_count,0.12812260728044,0.5129259020746084,4.421929700001783
radius_3000m,2,neighbor_count|neighbor_avg_same_weekday_hour_occupancy,16,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|poi_lifestyle_services_count|poi_lifestyle_ratio|poi_business_residential_ratio|neighbor_count|neighbor_avg_same_weekday_hour_occupancy,0.12798670614790456,0.5129249995381052,4.24306990000332
radius_3000m,3,neighbor_avg_station_occupancy|neighbor_avg_charge_count|neighbor_avg_same_hour_occupancy,17,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|poi_lifestyle_services_count|poi_lifestyle_ratio|poi_business_residential_ratio|neighbor_avg_station_occupancy|neighbor_avg_charge_count|neighbor_avg_same_hour_occupancy,0.12795012608724307,0.5129142404695655,5.326784499997302
radius_3000m,2,neighbor_avg_distance_m|neighbor_avg_same_hour_occupancy,16,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|poi_lifestyle_services_count|poi_lifestyle_ratio|poi_business_residential_ratio|neighbor_avg_distance_m|neighbor_avg_same_hour_occupancy,0.12792881459614172,0.5128906542973709,4.645129600001383
radius_3000m,3,neighbor_max_station_occupancy|neighbor_avg_charge_count|neighbor_avg_same_hour_occupancy,17,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|poi_lifestyle_services_count|poi_lifestyle_ratio|poi_business_residential_ratio|neighbor_max_station_occupancy|neighbor_avg_charge_count|neighbor_avg_same_hour_occupancy,0.1280048394146731,0.5128267958970856,4.665100599999278
radius_3000m,3,neighbor_count|neighbor_max_station_occupancy|neighbor_avg_charge_count,17,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|poi_lifestyle_services_count|poi_lifestyle_ratio|poi_business_residential_ratio|neighbor_count|neighbor_max_station_occupancy|neighbor_avg_charge_count,0.12798120506946842,0.5127924342208596,5.118017999997392
radius_3000m,3,neighbor_avg_station_occupancy|neighbor_avg_same_hour_occupancy|neighbor_avg_same_weekday_hour_occupancy,17,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|poi_lifestyle_services_count|poi_lifestyle_ratio|poi_business_residential_ratio|neighbor_avg_station_occupancy|neighbor_avg_same_hour_occupancy|neighbor_avg_same_weekday_hour_occupancy,0.1281035547166939,0.512743948867957,5.295277299999725
radius_3000m,3,neighbor_avg_distance_m|neighbor_avg_station_occupancy|neighbor_avg_same_hour_occupancy,17,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|poi_lifestyle_services_count|poi_lifestyle_ratio|poi_business_residential_ratio|neighbor_avg_distance_m|neighbor_avg_station_occupancy|neighbor_avg_same_hour_occupancy,0.12798997605192386,0.5127108227725075,11.460296000001108
radius_3000m,3,neighbor_count|neighbor_avg_peak_occupancy|neighbor_avg_same_weekday_hour_occupancy,17,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|poi_lifestyle_services_count|poi_lifestyle_ratio|poi_business_residential_ratio|neighbor_count|neighbor_avg_peak_occupancy|neighbor_avg_same_weekday_hour_occupancy,0.1281330057222836,0.5126892431912056,4.580014299997856
radius_3000m,3,neighbor_count|neighbor_avg_distance_m|neighbor_max_station_occupancy,17,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|poi_lifestyle_services_count|poi_lifestyle_ratio|poi_business_residential_ratio|neighbor_count|neighbor_avg_distance_m|neighbor_max_station_occupancy,0.12799621527129623,0.5126288107717287,8.644266700001026
radius_3000m,3,neighbor_avg_distance_m|neighbor_avg_charge_count|neighbor_avg_same_weekday_hour_occupancy,17,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|poi_lifestyle_services_count|poi_lifestyle_ratio|poi_business_residential_ratio|neighbor_avg_distance_m|neighbor_avg_charge_count|neighbor_avg_same_weekday_hour_occupancy,0.12803099416466096,0.5125650084421021,4.82568579999861
radius_3000m,1,neighbor_count,15,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|poi_lifestyle_services_count|poi_lifestyle_ratio|poi_business_residential_ratio|neighbor_count,0.12807286885934405,0.5125373075444204,2.1764626000003773
radius_3000m,3,neighbor_avg_station_occupancy|neighbor_avg_charge_count|neighbor_avg_same_weekday_hour_occupancy,17,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|poi_lifestyle_services_count|poi_lifestyle_ratio|poi_business_residential_ratio|neighbor_avg_station_occupancy|neighbor_avg_charge_count|neighbor_avg_same_weekday_hour_occupancy,0.12819251402014445,0.5124936463108092,5.366096599998855
radius_3000m,3,neighbor_count|neighbor_avg_charge_count|neighbor_avg_same_weekday_hour_occupancy,17,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|poi_lifestyle_services_count|poi_lifestyle_ratio|poi_business_residential_ratio|neighbor_count|neighbor_avg_charge_count|neighbor_avg_same_weekday_hour_occupancy,0.12807203260795666,0.512491282478591,4.853126199999679
radius_3000m,3,neighbor_count|neighbor_max_station_occupancy|neighbor_avg_same_hour_occupancy,17,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|poi_lifestyle_services_count|poi_lifestyle_ratio|poi_business_residential_ratio|neighbor_count|neighbor_max_station_occupancy|neighbor_avg_same_hour_occupancy,0.12796299514974663,0.5124760474923042,6.08839949999674
radius_3000m,3,neighbor_count|neighbor_max_station_occupancy|neighbor_avg_same_weekday_hour_occupancy,17,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|poi_lifestyle_services_count|poi_lifestyle_ratio|poi_business_residential_ratio|neighbor_count|neighbor_max_station_occupancy|neighbor_avg_same_weekday_hour_occupancy,0.12803418524050253,0.5124606537807537,5.249855900001421
radius_3000m,3,neighbor_avg_peak_occupancy|neighbor_avg_charge_count|neighbor_avg_same_weekday_hour_occupancy,17,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|poi_lifestyle_services_count|poi_lifestyle_ratio|poi_business_residential_ratio|neighbor_avg_peak_occupancy|neighbor_avg_charge_count|neighbor_avg_same_weekday_hour_occupancy,0.12813518038633784,0.5124410833859183,5.552149299997836
radius_3000m,3,neighbor_max_station_occupancy|neighbor_avg_charge_count|neighbor_avg_same_weekday_hour_occupancy,17,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|poi_lifestyle_services_count|poi_lifestyle_ratio|poi_business_residential_ratio|neighbor_max_station_occupancy|neighbor_avg_charge_count|neighbor_avg_same_weekday_hour_occupancy,0.12808887352434628,0.5124116848936291,5.082745399999112
radius_3000m,3,neighbor_avg_distance_m|neighbor_avg_peak_occupancy|neighbor_avg_same_weekday_hour_occupancy,17,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|poi_lifestyle_services_count|poi_lifestyle_ratio|poi_business_residential_ratio|neighbor_avg_distance_m|neighbor_avg_peak_occupancy|neighbor_avg_same_weekday_hour_occupancy,0.12803827530474815,0.512402280535005,5.234763000000385
radius_3000m,3,neighbor_count|neighbor_avg_distance_m|neighbor_avg_same_weekday_hour_occupancy,17,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|poi_lifestyle_services_count|poi_lifestyle_ratio|poi_business_residential_ratio|neighbor_count|neighbor_avg_distance_m|neighbor_avg_same_weekday_hour_occupancy,0.12804203436850156,0.5123499519703065,4.7913489999991725
radius_3000m,3,neighbor_count|neighbor_avg_station_occupancy|neighbor_avg_same_weekday_hour_occupancy,17,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|poi_lifestyle_services_count|poi_lifestyle_ratio|poi_business_residential_ratio|neighbor_count|neighbor_avg_station_occupancy|neighbor_avg_same_weekday_hour_occupancy,0.12814371981897565,0.512340161162174,6.790877600000385
radius_3000m,3,neighbor_avg_peak_occupancy|neighbor_avg_charge_count|neighbor_avg_same_hour_occupancy,17,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|poi_lifestyle_services_count|poi_lifestyle_ratio|poi_business_residential_ratio|neighbor_avg_peak_occupancy|neighbor_avg_charge_count|neighbor_avg_same_hour_occupancy,0.12804499688796633,0.5123268075059767,5.42455560000235
radius_3000m,3,neighbor_avg_peak_occupancy|neighbor_avg_duration|neighbor_avg_same_hour_occupancy,17,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|poi_lifestyle_services_count|poi_lifestyle_ratio|poi_business_residential_ratio|neighbor_avg_peak_occupancy|neighbor_avg_duration|neighbor_avg_same_hour_occupancy,0.12793351587925095,0.5123018446326333,5.264563200002158
radius_3000m,3,neighbor_avg_distance_m|neighbor_max_station_occupancy|neighbor_avg_same_weekday_hour_occupancy,17,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|poi_lifestyle_services_count|poi_lifestyle_ratio|poi_business_residential_ratio|neighbor_avg_distance_m|neighbor_max_station_occupancy|neighbor_avg_same_weekday_hour_occupancy,0.12808086837038996,0.5122912850447932,6.126990900000237
radius_3000m,3,neighbor_count|neighbor_avg_duration|neighbor_avg_same_weekday_hour_occupancy,17,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|poi_lifestyle_services_count|poi_lifestyle_ratio|poi_business_residential_ratio|neighbor_count|neighbor_avg_duration|neighbor_avg_same_weekday_hour_occupancy,0.12824866093228,0.512264827306065,4.82487829999809
radius_3000m,2,neighbor_avg_same_hour_occupancy|neighbor_avg_same_weekday_hour_occupancy,16,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|poi_lifestyle_services_count|poi_lifestyle_ratio|poi_business_residential_ratio|neighbor_avg_same_hour_occupancy|neighbor_avg_same_weekday_hour_occupancy,0.12823962307964243,0.5122122843129655,5.1159879000006185
radius_3000m,3,neighbor_count|neighbor_avg_duration|neighbor_avg_same_hour_occupancy,17,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|poi_lifestyle_services_count|poi_lifestyle_ratio|poi_business_residential_ratio|neighbor_count|neighbor_avg_duration|neighbor_avg_same_hour_occupancy,0.1280566656500481,0.5121774098770855,5.004265000003215
radius_3000m,0,,14,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|poi_lifestyle_services_count|poi_lifestyle_ratio|poi_business_residential_ratio,0.1281965421613564,0.5121299276345461,2.164682200000243
radius_3000m,1,neighbor_avg_same_weekday_hour_occupancy,15,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|poi_lifestyle_services_count|poi_lifestyle_ratio|poi_business_residential_ratio|neighbor_avg_same_weekday_hour_occupancy,0.12824963090758928,0.5121175383365562,5.600140000002284
radius_3000m,3,neighbor_max_station_occupancy|neighbor_avg_duration|neighbor_avg_same_hour_occupancy,17,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|poi_lifestyle_services_count|poi_lifestyle_ratio|poi_business_residential_ratio|neighbor_max_station_occupancy|neighbor_avg_duration|neighbor_avg_same_hour_occupancy,0.12803447440981597,0.512070976417559,4.773920999999973
radius_3000m,3,neighbor_max_station_occupancy|neighbor_avg_peak_occupancy|neighbor_avg_same_weekday_hour_occupancy,17,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|poi_lifestyle_services_count|poi_lifestyle_ratio|poi_business_residential_ratio|neighbor_max_station_occupancy|neighbor_avg_peak_occupancy|neighbor_avg_same_weekday_hour_occupancy,0.12824930076535176,0.5119679375998821,5.449707499999931
radius_3000m,3,neighbor_avg_station_occupancy|neighbor_avg_duration|neighbor_avg_same_weekday_hour_occupancy,17,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|poi_lifestyle_services_count|poi_lifestyle_ratio|poi_business_residential_ratio|neighbor_avg_station_occupancy|neighbor_avg_duration|neighbor_avg_same_weekday_hour_occupancy,0.12829821078332931,0.5118848470470985,5.328371999999945
radius_3000m,3,neighbor_avg_station_occupancy|neighbor_max_station_occupancy|neighbor_avg_same_weekday_hour_occupancy,17,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|poi_lifestyle_services_count|poi_lifestyle_ratio|poi_business_residential_ratio|neighbor_avg_station_occupancy|neighbor_max_station_occupancy|neighbor_avg_same_weekday_hour_occupancy,0.12823401375844667,0.5118504380899149,5.186205699999846
radius_3000m,2,neighbor_max_station_occupancy|neighbor_avg_same_weekday_hour_occupancy,16,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|poi_lifestyle_services_count|poi_lifestyle_ratio|poi_business_residential_ratio|neighbor_max_station_occupancy|neighbor_avg_same_weekday_hour_occupancy,0.12818568042383963,0.5118325694088541,4.698580599997513
radius_3000m,3,neighbor_avg_peak_occupancy|neighbor_avg_same_hour_occupancy|neighbor_avg_same_weekday_hour_occupancy,17,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|poi_lifestyle_services_count|poi_lifestyle_ratio|poi_business_residential_ratio|neighbor_avg_peak_occupancy|neighbor_avg_same_hour_occupancy|neighbor_avg_same_weekday_hour_occupancy,0.1281939959979471,0.5118271338450158,5.331996299999446
radius_3000m,3,neighbor_avg_distance_m|neighbor_avg_same_hour_occupancy|neighbor_avg_same_weekday_hour_occupancy,17,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|poi_lifestyle_services_count|poi_lifestyle_ratio|poi_business_residential_ratio|neighbor_avg_distance_m|neighbor_avg_same_hour_occupancy|neighbor_avg_same_weekday_hour_occupancy,0.12811041319358413,0.511814510835626,5.467404600000009
radius_3000m,3,neighbor_avg_charge_count|neighbor_avg_same_hour_occupancy|neighbor_avg_same_weekday_hour_occupancy,17,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|poi_lifestyle_services_count|poi_lifestyle_ratio|poi_business_residential_ratio|neighbor_avg_charge_count|neighbor_avg_same_hour_occupancy|neighbor_avg_same_weekday_hour_occupancy,0.12818995474639464,0.5117890828438891,3.5008847000026435
radius_3000m,3,neighbor_avg_station_occupancy|neighbor_avg_peak_occupancy|neighbor_avg_same_weekday_hour_occupancy,17,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|poi_lifestyle_services_count|poi_lifestyle_ratio|poi_business_residential_ratio|neighbor_avg_station_occupancy|neighbor_avg_peak_occupancy|neighbor_avg_same_weekday_hour_occupancy,0.12820088797854567,0.5117658084151426,5.093847399999504
radius_3000m,3,neighbor_max_station_occupancy|neighbor_avg_same_hour_occupancy|neighbor_avg_same_weekday_hour_occupancy,17,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|poi_lifestyle_services_count|poi_lifestyle_ratio|poi_business_residential_ratio|neighbor_max_station_occupancy|neighbor_avg_same_hour_occupancy|neighbor_avg_same_weekday_hour_occupancy,0.12814333676949383,0.5117548414985179,5.044857000000775
radius_3000m,3,neighbor_avg_distance_m|neighbor_avg_station_occupancy|neighbor_avg_same_weekday_hour_occupancy,17,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|poi_lifestyle_services_count|poi_lifestyle_ratio|poi_business_residential_ratio|neighbor_avg_distance_m|neighbor_avg_station_occupancy|neighbor_avg_same_weekday_hour_occupancy,0.12819920979067043,0.5116292798205804,5.393831299999874
radius_3000m,3,neighbor_avg_duration|neighbor_avg_same_hour_occupancy|neighbor_avg_same_weekday_hour_occupancy,17,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|poi_lifestyle_services_count|poi_lifestyle_ratio|poi_business_residential_ratio|neighbor_avg_duration|neighbor_avg_same_hour_occupancy|neighbor_avg_same_weekday_hour_occupancy,0.12822683456581063,0.5116034849786076,3.9177042999981495
radius_3000m,3,neighbor_count|neighbor_avg_same_hour_occupancy|neighbor_avg_same_weekday_hour_occupancy,17,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|poi_lifestyle_services_count|poi_lifestyle_ratio|poi_business_residential_ratio|neighbor_count|neighbor_avg_same_hour_occupancy|neighbor_avg_same_weekday_hour_occupancy,0.12822444171848563,0.5115871249675429,4.879486599998927
radius_3000m,3,neighbor_max_station_occupancy|neighbor_avg_duration|neighbor_avg_same_weekday_hour_occupancy,17,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|poi_lifestyle_services_count|poi_lifestyle_ratio|poi_business_residential_ratio|neighbor_max_station_occupancy|neighbor_avg_duration|neighbor_avg_same_weekday_hour_occupancy,0.12822932855214214,0.5112929347453307,5.250124300000607
